iddata;idsexo;Des_sexo;idciudadvotacion;NombreCiudad;idProvincia;NombreProvincia;idmun;NombreMunicipio;edad
8659577;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;22
10821869;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;24
1714852;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;75
1728195;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;58
702326;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;80
708617;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;91
2879537;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;54
2886271;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;29
6975100;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;27
11962511;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;37
11965426;2;Femenino;2;La Paz;10;Inquisivi;1;Inquisivi;35
1417804;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;30
2043888;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;41
2091173;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;29
2185783;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;25
2284798;2;Femenino;2;La Paz;2;Omasuyos;3;Chua Cocani;37
2447928;2;Femenino;2;La Paz;2;Omasuyos;3;Chua Cocani;33
2857759;2;Femenino;2;La Paz;2;Omasuyos;3;Chua Cocani;24
8866952;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;22
11334148;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;31
737347;2;Femenino;2;La Paz;2;Omasuyos;2;Villa Ancoraimes;54
740405;1;Masculino;2;La Paz;2;Omasuyos;2;Villa Ancoraimes;75
1126733;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;51
1149979;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;72
1066858;2;Femenino;2;La Paz;4;Camacho;2;Mocomoco;59
1072499;2;Femenino;2;La Paz;4;Camacho;2;Mocomoco;35
1720007;2;Femenino;2;La Paz;4;Camacho;1;Puerto Acosta;96
2262384;2;Femenino;2;La Paz;9;Loayza;2;Sapahaqui;25
179019;2;Femenino;2;La Paz;9;Loayza;5;Cairoma;23
766652;2;Femenino;2;La Paz;9;Loayza;5;Cairoma;30
1875549;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;32
2243468;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;25
12510243;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;74
1792964;1;Masculino;2;La Paz;9;Loayza;1;Luribay;87
1799791;2;Femenino;2;La Paz;9;Loayza;1;Luribay;46
1825470;1;Masculino;2;La Paz;9;Loayza;1;Luribay;56
1783265;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;44
2711634;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;39
10250194;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;45
1649247;2;Femenino;2;La Paz;12;Los Andes;3;Batallas;91
1842761;2;Femenino;2;La Paz;12;Los Andes;4;Puerto Pérez;91
2226352;2;Femenino;2;La Paz;12;Los Andes;4;Puerto Pérez;27
1845801;2;Femenino;2;La Paz;13;Aroma;1;Sicasica;91
1938321;2;Femenino;2;La Paz;13;Aroma;1;Sicasica;86
2191560;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;25
2295458;1;Masculino;2;La Paz;6;Larecaja;7;Mapiri;26
696353;2;Femenino;2;La Paz;8;Ingavi;3;Tiahuanacu;73
696546;1;Masculino;2;La Paz;8;Ingavi;3;Tiahuanacu;43
700515;2;Femenino;2;La Paz;8;Ingavi;3;Tiahuanacu;80
2887046;1;Masculino;2;La Paz;8;Ingavi;3;Tiahuanacu;42
95548;2;Femenino;2;La Paz;8;Ingavi;7;Taraco;34
787894;1;Masculino;2;La Paz;8;Ingavi;7;Taraco;31
772529;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;48
805167;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;87
1029790;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;83
1065997;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;70
1079001;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;80
1787759;1;Masculino;2;La Paz;5;Muñecas;2;Ayata;96
2246183;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;24
2247912;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;37
2243418;1;Masculino;2;La Paz;5;Muñecas;2;Ayata;39
740598;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;82
11976458;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;54
799626;2;Femenino;2;La Paz;10;Inquisivi;4;Colquiri;57
1479533;2;Femenino;2;La Paz;10;Inquisivi;4;Colquiri;34
1485206;2;Femenino;2;La Paz;10;Inquisivi;4;Colquiri;80
1789624;2;Femenino;2;La Paz;10;Inquisivi;5;Ichoca;49
1793125;1;Masculino;2;La Paz;10;Inquisivi;6;Villa Libertad Licoma;40
2081717;2;Femenino;2;La Paz;10;Inquisivi;6;Villa Libertad Licoma;28
2303900;2;Femenino;2;La Paz;10;Inquisivi;6;Villa Libertad Licoma;25
11991891;1;Masculino;2;La Paz;10;Inquisivi;6;Villa Libertad Licoma;31
11351417;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;39
1797769;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;52
2084132;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;28
2170493;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;25
100464;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;29
701512;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;80
706023;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;32
719260;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;54
739698;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;87
1759629;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;33
1798151;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;30
2150348;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;24
2156732;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;27
2484432;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;29
8393627;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;33
8651300;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;23
1416504;1;Masculino;2;La Paz;3;Pacajes;1;Corocoro;47
2899853;1;Masculino;2;La Paz;3;Pacajes;1;Corocoro;53
795603;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;79
805281;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;89
1060196;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;47
1067684;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;29
1843994;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;34
2063276;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;34
2225574;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;25
11966234;2;Femenino;2;La Paz;3;Pacajes;3;Calacoto;29
2037190;2;Femenino;2;La Paz;7;Franz Tamayo;2;Pelechuco;38
1076371;2;Femenino;2;La Paz;8;Ingavi;5;La (Marka) San Andrés de Machaca;92
1114325;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;88
708831;1;Masculino;2;La Paz;4;Camacho;3;Puerto Mayor de Carabuco;93
10100722;2;Femenino;2;La Paz;4;Camacho;3;Puerto Mayor de Carabuco;58
707310;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;74
709185;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;96
1811537;2;Femenino;2;La Paz;10;Inquisivi;1;Inquisivi;78
1812709;2;Femenino;2;La Paz;10;Inquisivi;1;Inquisivi;47
1824573;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;72
11979769;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;26
179965;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;26
11273651;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;27
2284851;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;28
2905719;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;25
9107633;1;Masculino;2;La Paz;2;Omasuyos;3;Chua Cocani;35
11981560;2;Femenino;2;La Paz;2;Omasuyos;2;Villa Ancoraimes;46
728738;1;Masculino;2;La Paz;6;Larecaja;3;Tacacoma;90
10181363;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;29
10385637;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;25
10813070;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;35
1147014;2;Femenino;2;La Paz;10;Inquisivi;3;Cajuata;40
2258351;1;Masculino;2;La Paz;2;Omasuyos;2;Villa Ancoraimes;24
171120;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;23
822122;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;32
831464;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;56
1862538;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;70
2117102;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;58
2208172;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;40
2214431;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;28
2220336;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;24
2373438;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;45
2716071;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;33
10458691;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;28
11421963;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;24
248893;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;27
748679;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;86
754095;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;57
758696;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;76
765502;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;41
779152;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;74
780417;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;32
1411745;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;32
1416550;2;Femenino;2;La Paz;9;Loayza;3;Yaco;84
1466654;2;Femenino;2;La Paz;9;Loayza;4;Malla;90
1149793;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;51
1445755;2;Femenino;2;La Paz;13;Aroma;5;Patacamaya;32
121452;1;Masculino;2;La Paz;13;Aroma;5;Patacamaya;23
2249952;1;Masculino;2;La Paz;13;Aroma;5;Patacamaya;25
10221471;1;Masculino;2;La Paz;13;Aroma;5;Patacamaya;42
693845;2;Femenino;2;La Paz;13;Aroma;5;Patacamaya;45
2178838;1;Masculino;2;La Paz;13;Aroma;5;Patacamaya;30
1051693;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;77
1783958;1;Masculino;2;La Paz;3;Pacajes;8;Santiago de Callapa;44
1809626;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;77
1848784;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;87
113189;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;29
117658;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;59
120734;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;43
120848;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;28
784018;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;97
789634;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;89
791220;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;77
800812;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;73
802877;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;42
806889;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;78
1148600;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;39
1620742;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;34
1778392;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;71
2134736;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;26
2138430;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;24
2610558;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;33
2700409;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;30
2847488;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;28
3800014;2;Femenino;2;La Paz;11;Sud Yungas;2;Irupana;24
1790892;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;93
2204482;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;28
2231890;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;31
2439911;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;55
2582168;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;42
2814885;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;45
11389585;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;46
1488736;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;92
1490339;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;32
1500468;1;Masculino;2;La Paz;3;Pacajes;8;Santiago de Callapa;32
1882497;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;82
10961795;2;Femenino;2;La Paz;3;Pacajes;8;Santiago de Callapa;48
117279;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;26
118097;1;Masculino;2;La Paz;11;Sud Yungas;2;Irupana;23
1822762;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;36
1852689;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;31
2215531;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;28
2228760;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;52
2233858;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;42
2308026;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;25
6457455;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;31
10871494;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;40
2304961;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;25
2307033;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;26
731413;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;76
1793943;2;Femenino;2;La Paz;6;Larecaja;1;Sorata;86
1869494;2;Femenino;2;La Paz;6;Larecaja;1;Sorata;80
11988297;1;Masculino;2;La Paz;6;Larecaja;1;Sorata;85
1617677;2;Femenino;2;La Paz;6;Larecaja;1;Sorata;53
721389;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;38
825380;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;53
1735258;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;47
1783229;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;71
1778578;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;43
705327;2;Femenino;2;La Paz;8;Ingavi;5;La (Marka) San Andrés de Machaca;80
773690;2;Femenino;2;La Paz;8;Ingavi;6;Jesús de Machaka;86
809161;2;Femenino;2;La Paz;8;Ingavi;6;Jesús de Machaka;58
683885;2;Femenino;2;La Paz;9;Loayza;5;Cairoma;47
1964393;2;Femenino;2;La Paz;9;Loayza;5;Cairoma;55
1955519;2;Femenino;2;La Paz;10;Inquisivi;1;Inquisivi;53
2879712;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;27
1513782;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;70
99231;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;28
763237;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;33
1947799;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;48
2303389;1;Masculino;2;La Paz;8;Ingavi;1;Viacha;29
808868;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;36
2257990;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;24
2874871;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;42
813216;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;40
2236416;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;33
191876;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;27
1128519;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;32
2072900;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;35
2283294;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;24
10545420;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;28
10765688;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;35
800698;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;39
1135900;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;37
1616766;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;40
2166349;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;24
2341425;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;36
2351253;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;30
811326;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;37
813673;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;50
11987604;2;Femenino;2;La Paz;11;Sud Yungas;5;La Asunta;59
813230;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;37
1650090;1;Masculino;2;La Paz;11;Sud Yungas;5;La Asunta;30
10214469;1;Masculino;2;La Paz;13;Aroma;1;Sicasica;27
11959771;2;Femenino;2;La Paz;13;Aroma;1;Sicasica;51
1708711;1;Masculino;2;La Paz;4;Camacho;5;Escoma;52
2197758;1;Masculino;2;La Paz;4;Camacho;2;Mocomoco;27
2871231;1;Masculino;2;La Paz;4;Camacho;2;Mocomoco;47
8164528;1;Masculino;2;La Paz;4;Camacho;2;Mocomoco;26
10591226;2;Femenino;2;La Paz;4;Camacho;2;Mocomoco;40
1615212;2;Femenino;2;La Paz;4;Camacho;1;Puerto Acosta;56
1631824;2;Femenino;2;La Paz;4;Camacho;1;Puerto Acosta;89
1638133;2;Femenino;2;La Paz;4;Camacho;1;Puerto Acosta;93
1774037;1;Masculino;2;La Paz;4;Camacho;1;Puerto Acosta;54
684260;1;Masculino;2;La Paz;9;Loayza;2;Sapahaqui;38
1827810;2;Femenino;2;La Paz;9;Loayza;2;Sapahaqui;79
2269286;1;Masculino;2;La Paz;9;Loayza;2;Sapahaqui;25
2719029;2;Femenino;2;La Paz;9;Loayza;2;Sapahaqui;43
9780131;2;Femenino;2;La Paz;9;Loayza;2;Sapahaqui;31
10358365;1;Masculino;2;La Paz;9;Loayza;2;Sapahaqui;40
129930;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;23
834494;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;79
1782526;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;95
1796480;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;53
2223733;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;28
2248269;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;24
2603591;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;45
2876739;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;24
11254649;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;55
2252614;2;Femenino;2;La Paz;8;Ingavi;3;Tiahuanacu;26
2885113;1;Masculino;2;La Paz;2;Omasuyos;5;Santiago de Huata;26
1055283;2;Femenino;2;La Paz;3;Pacajes;3;Calacoto;30
902564;1;Masculino;2;La Paz;3;Pacajes;3;Calacoto;94
906357;2;Femenino;2;La Paz;3;Pacajes;3;Calacoto;91
820453;1;Masculino;2;La Paz;3;Pacajes;4;Comanche;84
2231857;2;Femenino;2;La Paz;3;Pacajes;4;Comanche;25
2254232;1;Masculino;2;La Paz;3;Pacajes;4;Comanche;26
2268708;2;Femenino;2;La Paz;3;Pacajes;4;Comanche;25
2877407;1;Masculino;2;La Paz;6;Larecaja;1;Sorata;26
1591451;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;76
1799473;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;73
1776573;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;42
1790946;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;78
1865468;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;38
2804076;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;35
2820487;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;36
1075804;1;Masculino;2;La Paz;2;Omasuyos;4;Huarina;38
2802386;2;Femenino;2;La Paz;2;Omasuyos;4;Huarina;42
1796247;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;87
1801492;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;56
1920002;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;87
2253431;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;43
2253464;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;48
2256925;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;50
2876672;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;28
697082;1;Masculino;2;La Paz;6;Larecaja;3;Tacacoma;90
698168;1;Masculino;2;La Paz;6;Larecaja;3;Tacacoma;80
1476703;1;Masculino;2;La Paz;6;Larecaja;3;Tacacoma;42
2507359;1;Masculino;2;La Paz;3;Pacajes;6;Waldo Ballivian;37
10535460;2;Femenino;2;La Paz;3;Pacajes;6;Waldo Ballivian;34
135395;1;Masculino;2;La Paz;4;Camacho;1;Puerto Acosta;26
2291435;1;Masculino;2;La Paz;4;Camacho;1;Puerto Acosta;27
1423441;1;Masculino;2;La Paz;9;Loayza;1;Luribay;70
2085907;1;Masculino;2;La Paz;12;Los Andes;4;Puerto Pérez;27
10357775;1;Masculino;2;La Paz;12;Los Andes;4;Puerto Pérez;29
1039871;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;33
2239109;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;24
801219;1;Masculino;2;La Paz;6;Larecaja;7;Mapiri;87
10668110;2;Femenino;2;La Paz;6;Larecaja;7;Mapiri;29
1439736;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;44
1502539;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;52
1819225;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;30
2227527;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;49
2877726;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;49
791527;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;89
792560;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;30
793313;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;78
1124554;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;45
1148486;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;29
1151262;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;42
1154070;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;88
1331407;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;74
1772965;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;81
1780050;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;31
1963004;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;49
2090069;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;33
2124680;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;26
2284970;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;27
2305476;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;27
2307029;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;26
2310555;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;51
748311;2;Femenino;2;La Paz;3;Pacajes;4;Comanche;41
1787541;2;Femenino;2;La Paz;6;Larecaja;1;Sorata;81
794539;2;Femenino;2;La Paz;6;Larecaja;1;Sorata;83
10335612;2;Femenino;2;La Paz;7;Franz Tamayo;2;Pelechuco;31
1788102;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;50
1057534;1;Masculino;2;La Paz;8;Ingavi;6;Jesús de Machaka;41
1822537;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;47
1825856;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;84
2257179;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;25
1080780;2;Femenino;2;La Paz;10;Inquisivi;1;Inquisivi;80
1081316;2;Femenino;2;La Paz;10;Inquisivi;1;Inquisivi;46
1732975;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;31
828763;2;Femenino;2;La Paz;2;Omasuyos;4;Huarina;82
832332;1;Masculino;2;La Paz;2;Omasuyos;4;Huarina;35
904164;2;Femenino;2;La Paz;2;Omasuyos;4;Huarina;32
12511876;1;Masculino;2;La Paz;2;Omasuyos;4;Huarina;31
784718;1;Masculino;2;La Paz;10;Inquisivi;3;Cajuata;41
2035353;1;Masculino;2;La Paz;10;Inquisivi;3;Cajuata;33
2290571;1;Masculino;2;La Paz;10;Inquisivi;3;Cajuata;29
2290621;2;Femenino;2;La Paz;10;Inquisivi;3;Cajuata;44
2419573;2;Femenino;2;La Paz;10;Inquisivi;3;Cajuata;31
8616264;2;Femenino;2;La Paz;10;Inquisivi;3;Cajuata;24
10239037;1;Masculino;2;La Paz;10;Inquisivi;3;Cajuata;55
11382905;1;Masculino;2;La Paz;10;Inquisivi;3;Cajuata;41
12532278;2;Femenino;2;La Paz;10;Inquisivi;3;Cajuata;40
732060;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;48
8692801;2;Femenino;2;La Paz;11;Sud Yungas;4;Palos Blancos;21
2026622;1;Masculino;2;La Paz;2;Omasuyos;2;Villa Ancoraimes;41
1808876;2;Femenino;2;La Paz;6;Larecaja;6;Tipuani;45
172099;1;Masculino;2;La Paz;6;Larecaja;6;Tipuani;37
170877;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;23
171631;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;28
1055301;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;57
1065940;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;89
1067905;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;30
1069341;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;91
1118352;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;46
1404929;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;29
1468058;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;42
1615812;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;37
1660897;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;39
1805214;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;82
1817107;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;43
1829957;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;81
1831186;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;32
1862874;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;95
2029666;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;41
2089126;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;52
2090341;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;95
