idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idsexo,Des_sexo,edad,Cantidad
3,Cochabamba,14,Punata,2,Femenino,46,6
3,Cochabamba,14,Punata,2,Femenino,49,7
3,Cochabamba,14,Punata,2,Femenino,72,1
3,Cochabamba,14,Punata,2,Femenino,75,3
3,Cochabamba,14,Punata,2,Femenino,78,5
3,Cochabamba,14,Punata,2,Femenino,81,6
3,Cochabamba,15,Bolivar,1,Masculino,41,1
3,Cochabamba,15,Bolivar,1,Masculino,44,1
3,Cochabamba,15,Bolivar,2,Femenino,40,1
3,Cochabamba,16,Tiraque,1,Masculino,26,25
3,Cochabamba,16,Tiraque,1,Masculino,29,21
3,Cochabamba,16,Tiraque,1,Masculino,32,17
3,Cochabamba,16,Tiraque,1,Masculino,35,11
3,Cochabamba,16,Tiraque,1,Masculino,58,3
3,Cochabamba,16,Tiraque,2,Femenino,25,19
3,Cochabamba,16,Tiraque,2,Femenino,28,16
3,Cochabamba,16,Tiraque,2,Femenino,31,9
3,Cochabamba,16,Tiraque,2,Femenino,34,4
3,Cochabamba,16,Tiraque,2,Femenino,95,1
4,Oruro,1,Cercado,1,Masculino,23,70
4,Oruro,1,Cercado,1,Masculino,26,142
4,Oruro,1,Cercado,1,Masculino,29,104
4,Oruro,1,Cercado,1,Masculino,52,19
4,Oruro,1,Cercado,1,Masculino,55,16
4,Oruro,1,Cercado,1,Masculino,58,15
4,Oruro,1,Cercado,1,Masculino,81,7
4,Oruro,1,Cercado,1,Masculino,84,9
4,Oruro,1,Cercado,1,Masculino,87,1
4,Oruro,1,Cercado,1,Masculino,90,3
4,Oruro,1,Cercado,2,Femenino,22,14
4,Oruro,1,Cercado,2,Femenino,25,79
4,Oruro,1,Cercado,2,Femenino,28,84
4,Oruro,1,Cercado,2,Femenino,51,19
4,Oruro,1,Cercado,2,Femenino,54,25
4,Oruro,1,Cercado,2,Femenino,57,16
4,Oruro,1,Cercado,2,Femenino,80,17
4,Oruro,1,Cercado,2,Femenino,83,16
4,Oruro,1,Cercado,2,Femenino,86,17
4,Oruro,1,Cercado,2,Femenino,89,8
4,Oruro,2,Abaroa,1,Masculino,21,4
4,Oruro,2,Abaroa,1,Masculino,24,19
4,Oruro,2,Abaroa,1,Masculino,27,10
4,Oruro,2,Abaroa,1,Masculino,50,1
4,Oruro,2,Abaroa,1,Masculino,53,2
4,Oruro,2,Abaroa,1,Masculino,56,3
4,Oruro,2,Abaroa,1,Masculino,59,1
3,Cochabamba,14,Punata,2,Femenino,34,18
3,Cochabamba,14,Punata,2,Femenino,37,9
3,Cochabamba,14,Punata,2,Femenino,89,3
3,Cochabamba,14,Punata,2,Femenino,92,2
3,Cochabamba,14,Punata,2,Femenino,95,2
3,Cochabamba,14,Punata,2,Femenino,98,2
3,Cochabamba,15,Bolivar,1,Masculino,23,1
3,Cochabamba,15,Bolivar,1,Masculino,32,2
3,Cochabamba,15,Bolivar,1,Masculino,87,1
3,Cochabamba,15,Bolivar,1,Masculino,90,1
3,Cochabamba,15,Bolivar,2,Femenino,25,2
3,Cochabamba,15,Bolivar,2,Femenino,31,1
3,Cochabamba,15,Bolivar,2,Femenino,57,2
3,Cochabamba,15,Bolivar,2,Femenino,83,1
3,Cochabamba,16,Tiraque,1,Masculino,38,3
3,Cochabamba,16,Tiraque,1,Masculino,41,6
3,Cochabamba,16,Tiraque,1,Masculino,44,5
3,Cochabamba,16,Tiraque,1,Masculino,47,6
3,Cochabamba,16,Tiraque,1,Masculino,73,1
3,Cochabamba,16,Tiraque,2,Femenino,37,4
3,Cochabamba,16,Tiraque,2,Femenino,40,1
3,Cochabamba,16,Tiraque,2,Femenino,43,2
3,Cochabamba,16,Tiraque,2,Femenino,46,2
4,Oruro,1,Cercado,1,Masculino,32,117
4,Oruro,1,Cercado,1,Masculino,35,69
4,Oruro,1,Cercado,1,Masculino,38,94
4,Oruro,1,Cercado,1,Masculino,41,44
4,Oruro,1,Cercado,1,Masculino,70,2
4,Oruro,1,Cercado,1,Masculino,93,4
4,Oruro,1,Cercado,1,Masculino,96,3
4,Oruro,1,Cercado,1,Masculino,102,1
4,Oruro,1,Cercado,2,Femenino,31,86
4,Oruro,1,Cercado,2,Femenino,34,54
4,Oruro,1,Cercado,2,Femenino,37,44
4,Oruro,1,Cercado,2,Femenino,40,39
4,Oruro,1,Cercado,2,Femenino,63,1
4,Oruro,1,Cercado,2,Femenino,92,8
4,Oruro,1,Cercado,2,Femenino,95,4
4,Oruro,1,Cercado,2,Femenino,98,2
4,Oruro,1,Cercado,2,Femenino,101,4
4,Oruro,2,Abaroa,1,Masculino,30,12
4,Oruro,2,Abaroa,1,Masculino,33,8
4,Oruro,2,Abaroa,1,Masculino,36,5
4,Oruro,2,Abaroa,1,Masculino,39,5
4,Oruro,2,Abaroa,1,Masculino,91,1
4,Oruro,2,Abaroa,2,Femenino,29,9
4,Oruro,2,Abaroa,2,Femenino,32,1
4,Oruro,2,Abaroa,2,Femenino,35,6
4,Oruro,2,Abaroa,2,Femenino,38,5
4,Oruro,2,Abaroa,2,Femenino,90,2
4,Oruro,2,Abaroa,2,Femenino,93,1
4,Oruro,2,Abaroa,2,Femenino,96,1
4,Oruro,3,Carangas,1,Masculino,23,6
4,Oruro,3,Carangas,1,Masculino,78,1
4,Oruro,3,Carangas,2,Femenino,45,1
4,Oruro,3,Carangas,2,Femenino,48,1
4,Oruro,3,Carangas,2,Femenino,80,1
4,Oruro,4,Sajama,1,Masculino,23,5
4,Oruro,4,Sajama,1,Masculino,49,3
4,Oruro,4,Sajama,1,Masculino,52,2
4,Oruro,4,Sajama,1,Masculino,75,1
4,Oruro,4,Sajama,1,Masculino,81,1
4,Oruro,4,Sajama,1,Masculino,84,1
4,Oruro,4,Sajama,2,Femenino,48,1
4,Oruro,4,Sajama,2,Femenino,80,2
4,Oruro,5,Litoral,1,Masculino,22,3
4,Oruro,5,Litoral,1,Masculino,25,13
4,Oruro,5,Litoral,1,Masculino,51,3
4,Oruro,5,Litoral,2,Femenino,50,1
4,Oruro,5,Litoral,2,Femenino,76,1
4,Oruro,6,Poopó,1,Masculino,30,2
4,Oruro,6,Poopó,1,Masculino,33,2
4,Oruro,6,Poopó,1,Masculino,36,2
4,Oruro,6,Poopó,1,Masculino,39,1
4,Oruro,6,Poopó,2,Femenino,32,2
4,Oruro,6,Poopó,2,Femenino,35,2
4,Oruro,6,Poopó,2,Femenino,90,1
4,Oruro,6,Poopó,2,Femenino,96,1
4,Oruro,7,Pantaleón Dalence,1,Masculino,41,4
4,Oruro,7,Pantaleón Dalence,1,Masculino,44,4
4,Oruro,7,Pantaleón Dalence,1,Masculino,50,1
4,Oruro,7,Pantaleón Dalence,1,Masculino,79,1
4,Oruro,7,Pantaleón Dalence,2,Femenino,40,4
4,Oruro,7,Pantaleón Dalence,2,Femenino,43,1
4,Oruro,7,Pantaleón Dalence,2,Femenino,75,1
4,Oruro,8,Ladislao Cabrera,1,Masculino,42,1
4,Oruro,8,Ladislao Cabrera,1,Masculino,51,1
4,Oruro,8,Ladislao Cabrera,2,Femenino,41,2
4,Oruro,8,Ladislao Cabrera,2,Femenino,44,2
3,Cochabamba,7,Capinota,2,Femenino,59,2
3,Cochabamba,7,Capinota,2,Femenino,79,1
3,Cochabamba,7,Capinota,2,Femenino,82,5
3,Cochabamba,7,Capinota,2,Femenino,85,1
3,Cochabamba,8,Germán Jordán,1,Masculino,29,27
3,Cochabamba,8,Germán Jordán,1,Masculino,32,21
3,Cochabamba,8,Germán Jordán,1,Masculino,35,11
3,Cochabamba,8,Germán Jordán,1,Masculino,38,14
3,Cochabamba,8,Germán Jordán,1,Masculino,70,1
3,Cochabamba,8,Germán Jordán,1,Masculino,90,5
3,Cochabamba,8,Germán Jordán,1,Masculino,93,1
3,Cochabamba,8,Germán Jordán,1,Masculino,96,1
3,Cochabamba,8,Germán Jordán,2,Femenino,28,20
3,Cochabamba,8,Germán Jordán,2,Femenino,31,18
3,Cochabamba,8,Germán Jordán,2,Femenino,34,10
3,Cochabamba,8,Germán Jordán,2,Femenino,37,8
3,Cochabamba,8,Germán Jordán,2,Femenino,89,6
3,Cochabamba,8,Germán Jordán,2,Femenino,92,7
3,Cochabamba,8,Germán Jordán,2,Femenino,95,3
3,Cochabamba,9,Quillacollo,1,Masculino,35,123
3,Cochabamba,9,Quillacollo,1,Masculino,38,82
3,Cochabamba,9,Quillacollo,1,Masculino,41,75
3,Cochabamba,9,Quillacollo,1,Masculino,44,45
3,Cochabamba,9,Quillacollo,1,Masculino,64,1
3,Cochabamba,9,Quillacollo,1,Masculino,70,8
3,Cochabamba,9,Quillacollo,1,Masculino,73,8
3,Cochabamba,9,Quillacollo,1,Masculino,96,3
3,Cochabamba,9,Quillacollo,1,Masculino,102,1
3,Cochabamba,9,Quillacollo,2,Femenino,34,94
3,Cochabamba,9,Quillacollo,2,Femenino,37,64
3,Cochabamba,9,Quillacollo,2,Femenino,40,61
3,Cochabamba,9,Quillacollo,2,Femenino,43,49
3,Cochabamba,9,Quillacollo,2,Femenino,72,19
3,Cochabamba,9,Quillacollo,2,Femenino,95,7
3,Cochabamba,9,Quillacollo,2,Femenino,98,2
3,Cochabamba,9,Quillacollo,2,Femenino,101,1
3,Cochabamba,10,Chapare,1,Masculino,22,21
3,Cochabamba,10,Chapare,1,Masculino,25,155
3,Cochabamba,10,Chapare,1,Masculino,48,30
3,Cochabamba,10,Chapare,1,Masculino,51,37
3,Cochabamba,10,Chapare,1,Masculino,54,22
3,Cochabamba,10,Chapare,1,Masculino,57,18
3,Cochabamba,10,Chapare,1,Masculino,77,1
3,Cochabamba,10,Chapare,1,Masculino,80,6
3,Cochabamba,10,Chapare,1,Masculino,83,3
3,Cochabamba,10,Chapare,1,Masculino,86,1
3,Cochabamba,10,Chapare,2,Femenino,21,4
3,Cochabamba,10,Chapare,2,Femenino,24,91
3,Cochabamba,10,Chapare,2,Femenino,47,28
3,Cochabamba,10,Chapare,2,Femenino,50,24
3,Cochabamba,10,Chapare,2,Femenino,53,27
3,Cochabamba,10,Chapare,2,Femenino,56,14
3,Cochabamba,10,Chapare,2,Femenino,76,7
3,Cochabamba,10,Chapare,2,Femenino,79,7
3,Cochabamba,10,Chapare,2,Femenino,82,11
3,Cochabamba,10,Chapare,2,Femenino,85,12
3,Cochabamba,11,Tapacarí,1,Masculino,23,1
3,Cochabamba,11,Tapacarí,1,Masculino,26,2
3,Cochabamba,11,Tapacarí,1,Masculino,29,5
3,Cochabamba,11,Tapacarí,1,Masculino,32,2
3,Cochabamba,11,Tapacarí,1,Masculino,55,1
3,Cochabamba,11,Tapacarí,1,Masculino,58,3
3,Cochabamba,11,Tapacarí,1,Masculino,84,1
3,Cochabamba,11,Tapacarí,1,Masculino,87,1
3,Cochabamba,11,Tapacarí,1,Masculino,90,1
3,Cochabamba,11,Tapacarí,1,Masculino,93,1
3,Cochabamba,11,Tapacarí,2,Femenino,25,1
3,Cochabamba,11,Tapacarí,2,Femenino,28,1
3,Cochabamba,11,Tapacarí,2,Femenino,31,2
3,Cochabamba,11,Tapacarí,2,Femenino,54,2
3,Cochabamba,11,Tapacarí,2,Femenino,83,4
3,Cochabamba,11,Tapacarí,2,Femenino,86,4
3,Cochabamba,11,Tapacarí,2,Femenino,89,7
3,Cochabamba,11,Tapacarí,2,Femenino,92,1
3,Cochabamba,12,Carrasco,1,Masculino,34,41
3,Cochabamba,12,Carrasco,1,Masculino,37,22
3,Cochabamba,12,Carrasco,1,Masculino,40,20
3,Cochabamba,12,Carrasco,1,Masculino,43,22
3,Cochabamba,12,Carrasco,1,Masculino,72,2
3,Cochabamba,12,Carrasco,1,Masculino,95,1
3,Cochabamba,12,Carrasco,2,Femenino,33,28
3,Cochabamba,12,Carrasco,2,Femenino,36,16
3,Cochabamba,12,Carrasco,2,Femenino,39,15
3,Cochabamba,12,Carrasco,2,Femenino,42,11
4,Oruro,1,Cercado,1,Masculino,43,46
4,Oruro,1,Cercado,1,Masculino,46,37
4,Oruro,1,Cercado,1,Masculino,49,25
4,Oruro,1,Cercado,1,Masculino,72,2
4,Oruro,1,Cercado,1,Masculino,75,3
4,Oruro,1,Cercado,1,Masculino,78,8
4,Oruro,1,Cercado,2,Femenino,39,45
4,Oruro,1,Cercado,2,Femenino,42,36
4,Oruro,1,Cercado,2,Femenino,45,19
4,Oruro,1,Cercado,2,Femenino,48,27
4,Oruro,1,Cercado,2,Femenino,71,13
4,Oruro,1,Cercado,2,Femenino,74,5
4,Oruro,1,Cercado,2,Femenino,77,14
4,Oruro,1,Cercado,2,Femenino,100,2
4,Oruro,2,Abaroa,1,Masculino,22,5
4,Oruro,2,Abaroa,1,Masculino,25,13
4,Oruro,2,Abaroa,1,Masculino,28,12
4,Oruro,2,Abaroa,1,Masculino,31,12
4,Oruro,2,Abaroa,1,Masculino,54,2
4,Oruro,2,Abaroa,1,Masculino,83,1
4,Oruro,2,Abaroa,1,Masculino,86,1
4,Oruro,2,Abaroa,1,Masculino,89,2
4,Oruro,2,Abaroa,2,Femenino,24,10
4,Oruro,2,Abaroa,2,Femenino,27,2
4,Oruro,2,Abaroa,2,Femenino,30,11
4,Oruro,2,Abaroa,2,Femenino,53,2
4,Oruro,2,Abaroa,2,Femenino,56,1
4,Oruro,2,Abaroa,2,Femenino,59,1
4,Oruro,2,Abaroa,2,Femenino,82,1
4,Oruro,2,Abaroa,2,Femenino,85,3
4,Oruro,2,Abaroa,2,Femenino,88,2
4,Oruro,2,Abaroa,2,Femenino,91,2
4,Oruro,3,Carangas,1,Masculino,22,1
4,Oruro,3,Carangas,1,Masculino,25,12
4,Oruro,3,Carangas,1,Masculino,28,1
4,Oruro,3,Carangas,1,Masculino,31,4
4,Oruro,3,Carangas,1,Masculino,51,2
4,Oruro,3,Carangas,1,Masculino,54,2
4,Oruro,3,Carangas,1,Masculino,57,1
4,Oruro,3,Carangas,2,Femenino,27,1
4,Oruro,3,Carangas,2,Femenino,50,1
4,Oruro,3,Carangas,2,Femenino,85,2
4,Oruro,3,Carangas,2,Femenino,88,2
4,Oruro,3,Carangas,2,Femenino,91,2
4,Oruro,4,Sajama,1,Masculino,38,2
4,Oruro,4,Sajama,1,Masculino,41,2
4,Oruro,4,Sajama,1,Masculino,44,1
4,Oruro,4,Sajama,1,Masculino,73,1
4,Oruro,4,Sajama,1,Masculino,105,1
4,Oruro,4,Sajama,2,Femenino,37,4
4,Oruro,4,Sajama,2,Femenino,40,2
4,Oruro,4,Sajama,2,Femenino,43,3
4,Oruro,5,Litoral,1,Masculino,43,1
4,Oruro,5,Litoral,1,Masculino,46,1
4,Oruro,5,Litoral,2,Femenino,42,4
4,Oruro,6,Poopó,1,Masculino,41,1
4,Oruro,6,Poopó,1,Masculino,47,1
4,Oruro,6,Poopó,2,Femenino,37,3
4,Oruro,6,Poopó,2,Femenino,40,1
4,Oruro,6,Poopó,2,Femenino,43,1
4,Oruro,6,Poopó,2,Femenino,75,1
4,Oruro,6,Poopó,2,Femenino,98,1
4,Oruro,7,Pantaleón Dalence,1,Masculino,33,8
4,Oruro,7,Pantaleón Dalence,1,Masculino,36,6
4,Oruro,7,Pantaleón Dalence,1,Masculino,39,5
4,Oruro,7,Pantaleón Dalence,1,Masculino,42,3
4,Oruro,7,Pantaleón Dalence,1,Masculino,100,1
4,Oruro,7,Pantaleón Dalence,2,Femenino,32,1
4,Oruro,7,Pantaleón Dalence,2,Femenino,35,2
4,Oruro,7,Pantaleón Dalence,2,Femenino,93,1
4,Oruro,7,Pantaleón Dalence,2,Femenino,99,1
4,Oruro,8,Ladislao Cabrera,1,Masculino,24,4
4,Oruro,8,Ladislao Cabrera,1,Masculino,27,1
4,Oruro,8,Ladislao Cabrera,1,Masculino,50,1
4,Oruro,8,Ladislao Cabrera,1,Masculino,56,2
4,Oruro,8,Ladislao Cabrera,1,Masculino,82,2
4,Oruro,8,Ladislao Cabrera,1,Masculino,88,1
4,Oruro,8,Ladislao Cabrera,2,Femenino,23,1
4,Oruro,8,Ladislao Cabrera,2,Femenino,26,2
4,Oruro,8,Ladislao Cabrera,2,Femenino,58,2
4,Oruro,8,Ladislao Cabrera,2,Femenino,81,1
4,Oruro,9,Sabaya,1,Masculino,23,7
4,Oruro,9,Sabaya,1,Masculino,26,6
4,Oruro,9,Sabaya,1,Masculino,29,7
4,Oruro,9,Sabaya,1,Masculino,52,3
4,Oruro,9,Sabaya,1,Masculino,55,2
4,Oruro,9,Sabaya,2,Femenino,22,1
4,Oruro,9,Sabaya,2,Femenino,25,3
4,Oruro,9,Sabaya,2,Femenino,28,8
4,Oruro,9,Sabaya,2,Femenino,57,1
3,Cochabamba,7,Capinota,2,Femenino,49,2
3,Cochabamba,7,Capinota,2,Femenino,52,1
3,Cochabamba,7,Capinota,2,Femenino,55,2
3,Cochabamba,7,Capinota,2,Femenino,75,1
3,Cochabamba,7,Capinota,2,Femenino,78,2
3,Cochabamba,7,Capinota,2,Femenino,81,2
3,Cochabamba,7,Capinota,2,Femenino,84,1
3,Cochabamba,8,Germán Jordán,1,Masculino,25,33
3,Cochabamba,8,Germán Jordán,1,Masculino,28,30
3,Cochabamba,8,Germán Jordán,1,Masculino,31,16
3,Cochabamba,8,Germán Jordán,1,Masculino,34,14
3,Cochabamba,8,Germán Jordán,1,Masculino,86,1
3,Cochabamba,8,Germán Jordán,1,Masculino,89,2
3,Cochabamba,8,Germán Jordán,1,Masculino,95,1
3,Cochabamba,8,Germán Jordán,2,Femenino,24,14
3,Cochabamba,8,Germán Jordán,2,Femenino,27,15
3,Cochabamba,8,Germán Jordán,2,Femenino,30,17
3,Cochabamba,8,Germán Jordán,2,Femenino,33,13
3,Cochabamba,8,Germán Jordán,2,Femenino,56,1
3,Cochabamba,8,Germán Jordán,2,Femenino,59,7
3,Cochabamba,8,Germán Jordán,2,Femenino,85,7
3,Cochabamba,8,Germán Jordán,2,Femenino,88,7
3,Cochabamba,8,Germán Jordán,2,Femenino,91,4
3,Cochabamba,9,Quillacollo,1,Masculino,31,151
3,Cochabamba,9,Quillacollo,1,Masculino,34,100
3,Cochabamba,9,Quillacollo,1,Masculino,37,84
3,Cochabamba,9,Quillacollo,1,Masculino,40,80
3,Cochabamba,9,Quillacollo,1,Masculino,92,3
3,Cochabamba,9,Quillacollo,1,Masculino,98,1
3,Cochabamba,9,Quillacollo,2,Femenino,30,124
3,Cochabamba,9,Quillacollo,2,Femenino,33,119
3,Cochabamba,9,Quillacollo,2,Femenino,36,66
3,Cochabamba,9,Quillacollo,2,Femenino,39,63
3,Cochabamba,9,Quillacollo,2,Femenino,59,24
3,Cochabamba,9,Quillacollo,2,Femenino,91,24
3,Cochabamba,9,Quillacollo,2,Femenino,94,6
3,Cochabamba,9,Quillacollo,2,Femenino,97,3
3,Cochabamba,10,Chapare,1,Masculino,23,45
3,Cochabamba,10,Chapare,1,Masculino,26,135
3,Cochabamba,10,Chapare,1,Masculino,29,107
3,Cochabamba,10,Chapare,1,Masculino,52,22
3,Cochabamba,10,Chapare,1,Masculino,55,31
3,Cochabamba,10,Chapare,1,Masculino,58,22
3,Cochabamba,10,Chapare,1,Masculino,81,3
3,Cochabamba,10,Chapare,1,Masculino,84,9
3,Cochabamba,10,Chapare,1,Masculino,90,6
3,Cochabamba,10,Chapare,2,Femenino,22,4
3,Cochabamba,10,Chapare,2,Femenino,25,107
3,Cochabamba,10,Chapare,2,Femenino,28,100
3,Cochabamba,10,Chapare,2,Femenino,51,21
3,Cochabamba,10,Chapare,2,Femenino,54,17
3,Cochabamba,10,Chapare,2,Femenino,57,19
3,Cochabamba,10,Chapare,2,Femenino,80,12
3,Cochabamba,10,Chapare,2,Femenino,83,14
3,Cochabamba,10,Chapare,2,Femenino,86,11
3,Cochabamba,10,Chapare,2,Femenino,89,11
3,Cochabamba,11,Tapacarí,1,Masculino,25,2
3,Cochabamba,11,Tapacarí,1,Masculino,51,1
3,Cochabamba,11,Tapacarí,1,Masculino,86,2
3,Cochabamba,11,Tapacarí,1,Masculino,89,3
3,Cochabamba,11,Tapacarí,2,Femenino,24,2
3,Cochabamba,11,Tapacarí,2,Femenino,27,2
3,Cochabamba,11,Tapacarí,2,Femenino,50,1
3,Cochabamba,11,Tapacarí,2,Femenino,53,1
3,Cochabamba,11,Tapacarí,2,Femenino,79,2
3,Cochabamba,11,Tapacarí,2,Femenino,82,6
3,Cochabamba,11,Tapacarí,2,Femenino,85,3
3,Cochabamba,11,Tapacarí,2,Femenino,88,4
3,Cochabamba,12,Carrasco,1,Masculino,30,57
3,Cochabamba,12,Carrasco,1,Masculino,33,43
3,Cochabamba,12,Carrasco,1,Masculino,36,39
3,Cochabamba,12,Carrasco,1,Masculino,39,26
3,Cochabamba,12,Carrasco,1,Masculino,59,8
3,Cochabamba,12,Carrasco,1,Masculino,94,2
3,Cochabamba,12,Carrasco,2,Femenino,29,39
3,Cochabamba,12,Carrasco,2,Femenino,32,23
3,Cochabamba,12,Carrasco,2,Femenino,35,11
3,Cochabamba,12,Carrasco,2,Femenino,38,14
3,Cochabamba,12,Carrasco,2,Femenino,58,4
3,Cochabamba,12,Carrasco,2,Femenino,90,7
3,Cochabamba,13,Mizque,1,Masculino,30,13
3,Cochabamba,13,Mizque,1,Masculino,33,8
3,Cochabamba,13,Mizque,1,Masculino,36,3
3,Cochabamba,13,Mizque,1,Masculino,59,3
4,Oruro,8,Ladislao Cabrera,2,Femenino,24,3
4,Oruro,8,Ladislao Cabrera,2,Femenino,27,1
4,Oruro,8,Ladislao Cabrera,2,Femenino,30,2
4,Oruro,8,Ladislao Cabrera,2,Femenino,56,1
4,Oruro,8,Ladislao Cabrera,2,Femenino,82,1
4,Oruro,8,Ladislao Cabrera,2,Femenino,88,2
4,Oruro,8,Ladislao Cabrera,2,Femenino,91,2
4,Oruro,9,Sabaya,1,Masculino,27,7
4,Oruro,9,Sabaya,1,Masculino,30,11
4,Oruro,9,Sabaya,1,Masculino,33,8
4,Oruro,9,Sabaya,1,Masculino,56,1
4,Oruro,9,Sabaya,1,Masculino,59,2
4,Oruro,9,Sabaya,1,Masculino,94,1
4,Oruro,9,Sabaya,2,Femenino,26,6
4,Oruro,9,Sabaya,2,Femenino,29,1
4,Oruro,9,Sabaya,2,Femenino,32,5
4,Oruro,9,Sabaya,2,Femenino,84,2
4,Oruro,9,Sabaya,2,Femenino,90,1
4,Oruro,10,Saucarí,1,Masculino,46,1
4,Oruro,10,Saucarí,1,Masculino,49,2
4,Oruro,10,Saucarí,1,Masculino,72,1
4,Oruro,10,Saucarí,1,Masculino,75,1
4,Oruro,10,Saucarí,2,Femenino,80,1
4,Oruro,11,Tomás Barrón,1,Masculino,29,2
4,Oruro,11,Tomás Barrón,1,Masculino,32,2
4,Oruro,11,Tomás Barrón,1,Masculino,35,2
4,Oruro,11,Tomás Barrón,1,Masculino,38,1
4,Oruro,11,Tomás Barrón,2,Femenino,37,1
4,Oruro,12,Sur Carangas,1,Masculino,41,1
4,Oruro,12,Sur Carangas,1,Masculino,47,5
4,Oruro,12,Sur Carangas,1,Masculino,76,1
4,Oruro,12,Sur Carangas,2,Femenino,40,1
4,Oruro,12,Sur Carangas,2,Femenino,46,2
4,Oruro,12,Sur Carangas,2,Femenino,75,1
4,Oruro,13,San Pedro de Totora,1,Masculino,25,8
4,Oruro,13,San Pedro de Totora,1,Masculino,31,5
4,Oruro,13,San Pedro de Totora,1,Masculino,89,1
4,Oruro,13,San Pedro de Totora,2,Femenino,24,3
4,Oruro,13,San Pedro de Totora,2,Femenino,27,1
4,Oruro,13,San Pedro de Totora,2,Femenino,30,1
4,Oruro,13,San Pedro de Totora,2,Femenino,53,2
4,Oruro,13,San Pedro de Totora,2,Femenino,91,1
4,Oruro,14,Sebastián Pagador,1,Masculino,34,3
4,Oruro,14,Sebastián Pagador,1,Masculino,92,1
4,Oruro,14,Sebastián Pagador,2,Femenino,36,3
4,Oruro,14,Sebastián Pagador,2,Femenino,39,3
4,Oruro,14,Sebastián Pagador,2,Femenino,94,1
4,Oruro,15,Mejillones,1,Masculino,46,1
4,Oruro,15,Mejillones,2,Femenino,103,1
4,Oruro,16,Nor Carangas,1,Masculino,24,2
4,Oruro,16,Nor Carangas,1,Masculino,82,1
4,Oruro,16,Nor Carangas,1,Masculino,85,1
4,Oruro,16,Nor Carangas,2,Femenino,23,1
4,Oruro,16,Nor Carangas,2,Femenino,75,1
5,Potosí,1,Tomás Frías,1,Masculino,22,16
5,Potosí,1,Tomás Frías,1,Masculino,25,95
5,Potosí,1,Tomás Frías,1,Masculino,28,76
5,Potosí,1,Tomás Frías,1,Masculino,31,60
5,Potosí,1,Tomás Frías,1,Masculino,54,9
5,Potosí,1,Tomás Frías,1,Masculino,57,17
5,Potosí,1,Tomás Frías,1,Masculino,83,19
5,Potosí,1,Tomás Frías,1,Masculino,86,8
5,Potosí,1,Tomás Frías,1,Masculino,89,11
5,Potosí,1,Tomás Frías,1,Masculino,92,5
5,Potosí,1,Tomás Frías,2,Femenino,21,3
5,Potosí,1,Tomás Frías,2,Femenino,24,59
5,Potosí,1,Tomás Frías,2,Femenino,27,65
5,Potosí,1,Tomás Frías,2,Femenino,30,53
5,Potosí,1,Tomás Frías,2,Femenino,53,12
5,Potosí,1,Tomás Frías,2,Femenino,56,6
5,Potosí,1,Tomás Frías,2,Femenino,59,14
5,Potosí,1,Tomás Frías,2,Femenino,82,24
5,Potosí,1,Tomás Frías,2,Femenino,85,17
5,Potosí,1,Tomás Frías,2,Femenino,88,26
5,Potosí,1,Tomás Frías,2,Femenino,91,19
5,Potosí,2,Bustillo,1,Masculino,35,19
5,Potosí,2,Bustillo,1,Masculino,38,10
5,Potosí,2,Bustillo,1,Masculino,41,7
5,Potosí,2,Bustillo,1,Masculino,44,6
5,Potosí,2,Bustillo,1,Masculino,70,3
5,Potosí,2,Bustillo,1,Masculino,73,4
5,Potosí,2,Bustillo,1,Masculino,96,3
5,Potosí,2,Bustillo,2,Femenino,34,4
5,Potosí,2,Bustillo,2,Femenino,37,10
5,Potosí,2,Bustillo,2,Femenino,40,3
5,Potosí,2,Bustillo,2,Femenino,43,3
3,Cochabamba,12,Carrasco,1,Masculino,45,17
3,Cochabamba,12,Carrasco,1,Masculino,48,16
3,Cochabamba,12,Carrasco,1,Masculino,71,3
3,Cochabamba,12,Carrasco,1,Masculino,74,1
3,Cochabamba,12,Carrasco,1,Masculino,77,2
3,Cochabamba,12,Carrasco,1,Masculino,80,4
3,Cochabamba,12,Carrasco,2,Femenino,41,9
3,Cochabamba,12,Carrasco,2,Femenino,44,8
3,Cochabamba,12,Carrasco,2,Femenino,47,4
3,Cochabamba,12,Carrasco,2,Femenino,73,2
3,Cochabamba,12,Carrasco,2,Femenino,76,2
3,Cochabamba,12,Carrasco,2,Femenino,79,2
3,Cochabamba,13,Mizque,1,Masculino,39,2
3,Cochabamba,13,Mizque,1,Masculino,42,5
3,Cochabamba,13,Mizque,1,Masculino,45,6
3,Cochabamba,13,Mizque,1,Masculino,48,3
3,Cochabamba,13,Mizque,1,Masculino,74,1
3,Cochabamba,13,Mizque,1,Masculino,77,1
3,Cochabamba,13,Mizque,2,Femenino,38,2
3,Cochabamba,13,Mizque,2,Femenino,41,2
3,Cochabamba,13,Mizque,2,Femenino,44,9
3,Cochabamba,13,Mizque,2,Femenino,47,4
3,Cochabamba,13,Mizque,2,Femenino,70,1
3,Cochabamba,13,Mizque,2,Femenino,76,1
3,Cochabamba,13,Mizque,2,Femenino,99,1
3,Cochabamba,14,Punata,1,Masculino,28,39
3,Cochabamba,14,Punata,1,Masculino,31,26
3,Cochabamba,14,Punata,1,Masculino,34,25
3,Cochabamba,14,Punata,1,Masculino,57,2
3,Cochabamba,14,Punata,1,Masculino,86,1
